Categories,Correctness,Run,L1_ExtremaSum,L2_ExtremaSum,Categorical_Acc,Numerical_Acc,OneHotEncoding_Acc,BinaryEncoding_Acc,Categorical_Time,Numerical_Time,OneHotEncoding_Time,BinaryEncoding_Time
32,16,157,17,19.0262975904404,1,1,1,0.9375,0.003727361,0.003934048,0.008489501,0.01092689
32,16,158,14.375,16.2903345576449,1,1,1,0.875,0.004675639,0.00337947,0.011282326,0.00742966
32,16,159,16.875,18.9175844123926,1,1,1,1,0.003494266,0.00345627,0.008300869,0.0075677655
32,16,160,18.875,20.7213657851021,1,1,1,0.75,0.003508009,0.005163656,0.008236734,0.0081342
32,16,161,15.125,16.974245196768,1,1,1,0.75,0.003839731,0.003742451,0.007854621,0.0074804565
32,16,162,12.375,15.1120812597074,1,1,1,0.9375,0.004208372,0.0045983,0.008917155,0.0082817365
32,16,163,18.375,20.2021038508369,1,1,1,0.875,0.003926772,0.004071749,0.008359345,0.0075468815
32,16,164,15.875,18.9109756490774,1,1,1,1,0.003728708,0.00375377,0.009927951,0.00769617
32,16,165,17.625,19.5160190612737,1,1,1,0.9375,0.003737062,0.004533357,0.008139724,0.007805576
32,16,166,13.875,16.7742361972163,1,1,1,0.875,0.003822754,0.003602864,0.007804498,0.00767057
32,16,167,12.125,14.5215357314576,1,1,1,1,0.006157205,0.003790687,0.007390586,0.0074128185
32,16,168,14.875,17.5819509725172,1,1,1,0.875,0.003841617,0.003942131,0.010413004,0.00788049
32,16,169,16.625,19.719913792915,1,1,1,1,0.00392192,0.003635201,0.007919294,0.0075303085
32,16,170,16.25,18.9736659610103,1,1,1,0.8125,0.003887698,0.003595858,0.008494621,0.0075412225
32,16,171,15.375,17.6245567320146,1,1,1,0.875,0.004618511,0.004074174,0.007868364,0.0077678495
32,16,172,15.875,18.7516665925992,1,1,1,0.9375,0.003652177,0.003412885,0.008241046,0.007921584
32,16,173,16.5,18.2756668824971,1,1,1,0.875,0.005803656,0.003949138,0.007713146,0.0077972225
32,16,174,17.125,20.3008620506618,1,1,1,0.9375,0.005882612,0.003772633,0.013473686,0.007321062
32,16,175,14.75,17.6281025638042,1,1,1,0.875,0.003546813,0.003730864,0.007939775,0.007602393
32,16,176,15.25,16.9263108798108,1,1,1,0.875,0.00354331,0.003871799,0.008352877,0.0077729695
32,16,177,14,16.5906600230371,1,1,1,0.9375,0.003828144,0.00384081,0.008384945,0.0079532485
32,16,178,18.5,20.4022057631032,1,1,1,0.8125,0.004875319,0.003584001,0.007638234,0.0074415175
32,16,179,15.375,17.90600457947,1,1,1,1,0.00349238,0.00364086,0.007975884,0.007680406
32,16,180,18,20.2669681995112,1,1,1,0.8125,0.003731942,0.003488338,0.008673552,0.0081320435
32,16,181,13.375,16.0351177108246,1,1,1,0.875,0.003744877,0.004849988,0.007696709,0.012662301
32,16,182,13.375,16.7219915081906,1,1,1,0.9375,0.003963689,0.005097635,0.008214638,0.007686738
32,16,183,15.5,17.8535710713571,1,1,1,0.8125,0.005175513,0.00376886,0.010784878,0.0076491465
32,16,184,16.125,18.8580221656461,1,1,1,0.8125,0.004564886,0.003604211,0.008385753,0.01213036
32,16,185,16.625,19.1474541388666,1,1,1,0.875,0.004366822,0.00364598,0.011181543,0.0126164905
32,16,186,16.25,18.5943539817871,1,1,1,0.875,0.00497745,0.003480253,0.00843857,0.0109476395
32,16,187,19.25,21.2308737455622,1,1,1,0.875,0.00371227,0.003523908,0.007618831,0.0071898285
32,16,188,15.75,18.2208671582886,1,1,1,0.75,0.006092532,0.003775866,0.007872406,0.007793854
32,16,189,12.5,14.9749791318719,1,1,1,0.75,0.005681315,0.003731672,0.00817233,0.0077733735
32,16,190,16.625,19.0492782015487,1,1,1,0.625,0.004027016,0.003626847,0.008078553,0.007581913
32,16,191,13.5,15.6764154065909,1,1,1,1,0.003437138,0.003582384,0.008067774,0.007627993
32,16,192,15.25,17.2264331769522,1,1,1,0.875,0.003764548,0.003731673,0.008461206,0.012199884
32,16,193,12.875,14.9708049215799,1,1,1,0.875,0.004253643,0.00385078,0.012631042,0.0078891135
32,16,194,15.25,18.3030052177231,1,1,1,1,0.005176591,0.003245812,0.013315236,0.0072656855
32,16,195,18.75,20.8865985742054,1,1,1,0.75,0.00331291,0.00422993,0.014090242,0.00769361
32,16,196,16.75,19.6086715511276,1,1,1,1,0.003869913,0.003742451,0.007896388,0.007838587
32,16,197,18.75,20.4939015319192,1,1,1,0.9375,0.003870721,0.005846502,0.012501965,0.0075653405
32,16,198,14,16.9631954536874,1,1,1,0.9375,0.004868582,0.003939975,0.008276885,0.0077019635
32,16,199,14.25,16.985287751463,1,1,1,1,0.003950216,0.003277609,0.007311631,0.0066721695
32,16,200,16.125,18.0381540075475,1,1,1,0.875,0.003828953,0.003044784,0.007193601,0.0059375845
32,16,201,13,16.5,1,1,1,0.9375,0.003526064,0.003609871,0.014355674,0.007720153
32,16,202,15.625,18.2927581299267,1,1,1,0.75,0.003575648,0.00361526,0.011211724,0.008114393
32,16,203,13.75,16.5227116418583,1,1,1,0.9375,0.003560557,0.00355894,0.014970613,0.008046486
32,16,204,16.25,18.728320800328,1,1,1,0.9375,0.00510033,0.006311883,0.008635017,0.008163438
32,16,205,16,18.1590197973349,1,1,1,0.75,0.003571066,0.003551934,0.00746577,0.0067280855
32,16,206,16.375,19.1474541388666,1,1,1,0.9375,0.003689096,0.004020818,0.007124885,0.007236178
32,16,207,14.25,16.7705098312484,1,1,1,0.75,0.003209702,0.003332043,0.008481685,0.01081425
32,16,208,16.625,18.2859235479097,1,1,1,0.8125,0.003372733,0.003468935,0.008204397,0.0089806165
32,16,209,15.25,17.5499287747842,1,1,1,1,0.006001449,0.003846469,0.008434797,0.0073849275
32,16,210,15.375,18.1624612869512,1,1,1,1,0.004696658,0.003703647,0.008062924,0.0075381235
32,16,211,18,20.0561711201316,1,1,1,0.9375,0.003638704,0.003696911,0.006903108,0.013365897
32,16,212,15.125,18.5977149133973,1,1,1,0.9375,0.003766704,0.003756733,0.007828212,0.013319817
32,16,213,16.5,19.1376592090046,1,1,1,0.8125,0.005994712,0.003687748,0.008089332,0.0074911005
32,16,214,13.75,15.7638827704344,1,1,1,0.875,0.006008726,0.004953735,0.007610746,0.0072818545
32,16,215,14.625,17.0623855307516,1,1,1,0.875,0.003662149,0.004354157,0.0079775,0.0080870415
32,16,216,13.375,16.0429112071344,1,1,1,0.875,0.003434713,0.003423395,0.011292297,0.007200473
32,16,217,16.75,18.8281703837627,1,1,1,0.8125,0.00384081,0.003851319,0.008519682,0.007411201
32,16,218,13.75,17.2264331769522,1,1,1,0.9375,0.003788531,0.003742991,0.014043354,0.0078942325
32,16,219,14,16.4392822227736,1,1,1,0.75,0.004010578,0.003712001,0.009124112,0.0075039005
32,16,220,13.625,16.870832818803,1,1,1,0.8125,0.004074712,0.003723588,0.008100111,0.007973863
32,16,221,13,15.483862567202,1,1,1,0.875,0.004139117,0.00407606,0.00806454,0.007692128
32,16,222,15.125,17.1864772422972,1,1,1,0.875,0.003482679,0.003491841,0.008160743,0.0081608765
32,16,223,12.625,15.5120920574886,1,1,1,0.8125,0.00335953,0.003343091,0.007802612,0.0077487175
32,16,224,14.125,16.4582805906328,1,1,1,0.8125,0.005424237,0.005540111,0.009066713,0.007353534
32,16,225,12.625,15.1533824606917,1,1,1,1,0.004846755,0.003679933,0.010841736,0.0085314035
32,16,226,13.5,16.7630546142402,1,1,1,0.875,0.003576995,0.003643824,0.008319463,0.008512406
32,16,227,15.375,18.5303804602064,1,1,1,0.9375,0.003573222,0.003619572,0.008227572,0.0088679765
32,16,228,15.5,18.1245689603919,1,1,1,0.8125,0.003486991,0.00395857,0.013490663,0.0081910585
32,16,229,14.625,17.4821337370471,1,1,1,0.875,0.004766452,0.003621727,0.00775276,0.0090731815
32,16,230,13.25,15.2970585407784,1,1,1,0.9375,0.003946443,0.004304574,0.008957307,0.0072788905
32,16,231,16,19.0853346839923,1,1,1,1,0.003497499,0.003318031,0.007932229,0.0072161025
32,16,232,14.875,17.8430658800555,1,1,1,0.8125,0.003549239,0.003644363,0.007693206,0.0074800515
32,16,233,16.625,18.5506064590892,1,1,1,0.9375,0.005140481,0.003778291,0.00836204,0.012269004
32,16,234,15.125,17.8150217513199,1,1,1,0.9375,0.003859673,0.004047227,0.008058343,0.0101949995
32,16,235,13.625,16.1902748586922,1,1,1,0.9375,0.004608001,0.004768068,0.007750604,0.0073701065
32,16,236,17.25,19.3584606826059,1,1,1,1,0.003906561,0.00376401,0.008132717,0.008112911
32,16,237,14.625,17.1792025426095,1,1,1,0.8125,0.003662688,0.003668346,0.008070469,0.0072976185
32,16,238,15.25,17.5285481429581,1,1,1,0.875,0.004105972,0.003862637,0.008362848,0.0111120185
32,16,239,18.875,20.8476617393894,1,1,1,0.875,0.004298106,0.003388632,0.007333728,0.007408237
32,16,240,11.75,14.3003496460751,1,1,1,0.9375,0.00325147,0.003366536,0.009427808,0.0075280185
32,16,241,16.25,19.0328663106743,1,1,1,0.9375,0.004030789,0.004010848,0.014643741,0.0126040945
32,16,242,16,18.9604852258585,1,1,1,0.875,0.003954527,0.003808203,0.007737938,0.0093179975
32,16,243,13.75,17.4714052096561,1,1,1,1,0.003717121,0.003521752,0.008163706,0.010549223
32,16,244,18.875,20.673050089428,1,1,1,0.875,0.003793652,0.003899015,0.011593838,0.007993534
32,16,245,15.5,17.5570498660794,1,1,1,1,0.00381467,0.003498847,0.008471446,0.0077240605
32,16,246,15.25,17.5641680702503,1,1,1,0.8125,0.00375377,0.003971235,0.007937619,0.0075467465
32,16,247,16.875,19.153981309378,1,1,1,0.75,0.003440102,0.003991176,0.008221643,0.0072196055
32,16,248,17.375,18.9373968644056,1,1,1,0.9375,0.004856187,0.003415041,0.008424288,0.0070457955
32,16,249,13.75,16.3859696081739,1,1,1,0.875,0.00308278,0.003057449,0.009522663,0.0066255505
32,16,250,17.25,19.6850196850295,1,1,1,0.9375,0.003406687,0.003242309,0.008049989,0.010799295
64,16,1,23,28.7489130229301,1,1,1,0.90625,0.006018426,0.003795268,0.01435271,0.007670031
64,16,2,34.625,38.7023901070722,1,1,1,0.9375,0.005872372,0.005438789,0.014811624,0.008376052
64,16,3,33,37.2290209379726,1,1,1,1,0.006249635,0.004322359,0.012792995,0.0117925745
64,16,4,26.25,30.2820078594534,1,1,1,0.96875,0.003379201,0.004522847,0.016624374,0.0105585195
64,16,5,33,38.4707681233427,1,1,1,0.96875,0.004107858,0.004117559,0.012654756,0.0072509995
64,16,6,27.75,33.537292675468,1,1,1,0.96875,0.00339995,0.005731976,0.014926688,0.008515101
64,16,7,26.625,31.8453293278622,1,1,1,0.90625,0.00374811,0.004473534,0.014240069,0.0105423515
64,16,8,32.75,38.395963329496,1,1,1,0.9375,0.005971,0.005144254,0.023748988,0.0133579475
64,16,9,28.5,34.2417873365279,1,1,1,0.90625,0.004443623,0.004728725,0.012755,0.0076883555
64,16,10,32.75,37.0168880377592,1,1,1,0.9375,0.003231799,0.005633618,0.013628633,0.0070576525
64,16,11,29.625,34.2983235741924,1,1,1,0.9375,0.006076094,0.00485457,0.020911431,0.008260313
64,16,12,36.25,40.8350339781908,1,1,1,0.9375,0.006019505,0.00572982,0.013994579,0.008137433
64,16,13,29.375,35.9565710267261,1,1,1,0.90625,0.003565946,0.00368209,0.012927193,0.0123281535
64,16,14,29.625,36.0156216106289,1,1,1,0.90625,0.003503698,0.003903328,0.017782032,0.0076364815
64,16,15,32,37.5033331851984,1,1,1,0.9375,0.003540615,0.00392758,0.011890798,0.011898882
64,16,16,26.5,30.0124973969178,1,1,1,1,0.003655412,0.003841079,0.01994402,0.008242797
64,16,17,28.25,32.9165611812656,1,1,1,0.9375,0.005165003,0.003945904,0.012199076,0.0084707725
64,16,18,35.5,37.868192457523,1,1,1,0.96875,0.004059353,0.003807934,0.012339202,0.008135277
64,16,19,23.625,29.8014261403712,1,1,1,0.8125,0.005155572,0.003806317,0.012006941,0.0077132815
64,16,20,21.625,25.4091518945438,1,1,1,0.9375,0.00358966,0.005565711,0.013514916,0.011852263
64,16,21,28.625,33.7398132774916,1,1,1,0.90625,0.005845964,0.00393297,0.017011607,0.007491101
64,16,22,30,36.5410727811869,1,1,1,0.875,0.003630081,0.003911681,0.01670252,0.0074203635
64,16,23,27.75,34.3874977280988,1,1,1,0.9375,0.005865905,0.00555062,0.012832609,0.0080829995
64,16,24,34.625,38.3585062274328,1,1,1,0.90625,0.003695294,0.00568347,0.022910117,0.0078954455
64,16,25,34.25,39.8089185987261,1,1,1,0.90625,0.006022199,0.00376401,0.012899169,0.007511715
64,16,26,26.25,32.6305071980195,1,1,1,1,0.003923538,0.003947521,0.013895952,0.008099842
64,16,27,36.875,40.3995668293609,1,1,1,0.90625,0.003356834,0.00461339,0.013044415,0.008334957
64,16,28,27.25,33.1926196616055,1,1,1,0.96875,0.004549256,0.004698006,0.012863868,0.007550385
64,16,29,38.5,42.3556371690947,1,1,1,0.96875,0.005496995,0.003959916,0.014601164,0.0080692565
64,16,30,26.625,31.2389980633182,1,1,1,0.96875,0.003643824,0.003795807,0.012147337,0.0077710835
64,16,31,36.5,40.5185142866814,1,1,1,0.84375,0.003986864,0.0035743,0.014881417,0.007224995
64,16,32,27.875,32.9412355566697,1,1,1,0.90625,0.004229121,0.004043723,0.013584979,0.0079346545
64,16,33,31.5,36.0797727265569,1,1,1,0.96875,0.003665921,0.003904136,0.013440541,0.008177585
64,16,34,26.375,31.8767156401032,1,1,1,0.9375,0.003356027,0.003613643,0.012720777,0.0072456095
64,16,35,27.875,31.9315674529141,1,1,1,0.90625,0.003439833,0.003562982,0.011799985,0.009937787
64,16,36,31.625,36.3335244643291,1,1,1,0.90625,0.004278435,0.004162561,0.013001299,0.007923202
64,16,37,32.375,37.2541943947256,1,1,1,0.96875,0.004276279,0.006385449,0.013075943,0.007313248
64,16,38,27.375,32.8994680808064,1,1,1,0.96875,0.003879614,0.003823024,0.013271311,0.0080758585
64,16,39,27,31.7647603485372,1,1,1,0.875,0.004262536,0.003941863,0.012534032,0.0079787135
64,16,40,22.75,27.9419040152957,1,1,1,0.90625,0.003286232,0.00406097,0.013419252,0.0087971045
64,16,41,30.625,34.7868509641215,1,1,1,0.9375,0.004811723,0.005695327,0.013083219,0.0070433695
64,16,42,33.25,38.5519130524025,1,1,1,0.875,0.0037791,0.006187656,0.013269695,0.013525156
64,16,43,27.5,32.897568299192,1,1,1,0.9375,0.004757829,0.003980397,0.013014504,0.007602797
64,16,44,28.375,32.2121871346855,1,1,1,0.90625,0.003928388,0.00395803,0.016995169,0.011069442
64,16,45,29.125,33.780541736331,1,1,1,0.9375,0.004089264,0.003937551,0.011696777,0.0077810545
64,16,46,25.625,31.1388021606484,1,1,1,0.9375,0.007383581,0.006186039,0.012062722,0.007965913
64,16,47,31.75,34.928498393146,1,1,1,0.90625,0.005747336,0.005137517,0.012648288,0.0076424105
64,16,48,32.625,36.2991046721541,1,1,1,0.9375,0.00420406,0.005935698,0.012959261,0.007298831
64,16,49,29.125,34.2837425028249,1,1,1,0.9375,0.003229643,0.003173054,0.011431345,0.006626898
64,16,50,32.375,36.3507221386316,1,1,1,0.875,0.003456001,0.003567563,0.012042242,0.006226461
64,16,51,34.125,39.8606949262052,1,1,1,0.875,0.004156363,0.004170645,0.012663918,0.008109812
64,16,52,38.5,41.6383236934438,1,1,1,0.90625,0.003302401,0.004737887,0.012885425,0.007849635
64,16,53,32.625,39.2284972946964,1,1,1,0.9375,0.0066719,0.004058544,0.012468819,0.008290764
64,16,54,29.875,35.0980768703928,1,1,1,0.96875,0.003396986,0.005068801,0.019357646,0.0084004395
64,16,55,26.125,30.8078723705484,1,1,1,0.96875,0.003295125,0.003305366,0.012162966,0.0077788985
64,16,56,36,40.4753011106774,1,1,1,0.875,0.003331504,0.003367344,0.012603826,0.0076263765
64,16,57,33.75,38.5,1,1,1,0.96875,0.005147757,0.003877997,0.012731017,0.0077076225
64,16,58,36.5,41.1673414249694,1,1,1,0.96875,0.004543327,0.003806317,0.012763624,0.0075517315
64,16,59,29,33.2753662639497,1,1,1,0.875,0.003361685,0.00389713,0.013625401,0.0078734835
64,16,60,26.875,32.0799781795437,1,1,1,0.875,0.005282763,0.004000068,0.01333356,0.013409147
64,16,61,29,34.416565778706,1,1,1,0.9375,0.005025415,0.00369718,0.01278033,0.008112641
64,16,62,37.75,42.5529082437382,1,1,1,0.9375,0.005393248,0.003915185,0.008547437,0.0085113275
64,16,63,25.5,31.0161248385417,1,1,1,0.9375,0.004828701,0.003521214,0.011956819,0.0069005485
64,16,64,32.375,36.5906408798753,1,1,1,0.96875,0.003401567,0.005769971,0.013308229,0.008091488
64,16,65,35.25,38.3861954353385,1,1,1,0.9375,0.003683707,0.004144776,0.014251119,0.0081782585
64,16,66,36.875,41.2840768335687,1,1,1,1,0.003890932,0.004208102,0.014384508,0.008723134
64,16,67,28.5,35.0891721190455,1,1,1,0.875,0.005410494,0.003442258,0.018073603,0.006916313
64,16,68,31.5,37.7756535350482,1,1,1,0.875,0.005593197,0.00400411,0.022261225,0.007741442
64,16,69,32.125,35.4841513918538,1,1,1,1,0.003329618,0.003802814,0.012149492,0.0079519
64,16,70,32.375,35.0945152409889,1,1,1,0.875,0.003837575,0.003994949,0.012546158,0.011299707
64,16,71,34,39.0288354937731,1,1,1,0.9375,0.004011655,0.003458965,0.017675321,0.008652128
64,16,72,23,30.2489669245084,1,1,1,0.9375,0.004008422,0.004089264,0.012685206,0.0076494165
64,16,73,30.75,35.9235298933721,1,1,1,0.90625,0.004266848,0.00341046,0.011718066,0.0110404735
64,16,74,26.125,31.8571028186808,1,1,1,0.96875,0.005574334,0.004871277,0.014456996,0.0079054165
64,16,75,36.75,40.8686921738389,1,1,1,0.9375,0.004907656,0.006085526,0.013343261,0.0085764055
64,16,76,29.875,35.5896754691582,1,1,1,0.8125,0.005338274,0.003688826,0.018535211,0.011092482
64,16,77,33.75,38.4382621875651,1,1,1,0.96875,0.00444982,0.003899824,0.012665804,0.007516296
64,16,78,33.125,37.4316042936981,1,1,1,0.90625,0.003744608,0.003747841,0.012404684,0.0078345445
64,16,79,27.5,32.8595496012955,1,1,1,0.875,0.003944826,0.004000607,0.017575615,0.007560894
64,16,80,26.625,32.5595608078488,1,1,1,0.84375,0.004247984,0.005549273,0.018696357,0.0137435645
64,16,81,32.375,34.6428203239863,1,1,1,0.9375,0.005091707,0.005889887,0.012074848,0.007807867
64,16,82,30.875,36.9577461434,1,1,1,0.875,0.003858325,0.003887159,0.012542924,0.0097715215
64,16,83,34.5,38.8458491991101,1,1,1,0.90625,0.003453037,0.00413211,0.013962243,0.007839395
64,16,84,32.125,38.8088263156721,1,1,1,0.9375,0.003553281,0.003972313,0.013607076,0.0079847765
64,16,85,35.375,39.2826297490379,1,1,1,0.9375,0.003651639,0.003681012,0.012630503,0.013039295
64,16,86,34.625,38.6797750769055,1,1,1,0.90625,0.003855631,0.005173357,0.016990588,0.0076430835
64,16,87,27.625,33.7657370717714,1,1,1,0.90625,0.004481618,0.00372278,0.012479329,0.0071095255
64,16,88,31.375,35.6493337946167,1,1,1,0.9375,0.003797694,0.004820616,0.012188027,0.007657905
64,16,89,37.125,42.3157771995269,1,1,1,0.90625,0.003977433,0.006290056,0.020653814,0.0141448105
64,16,90,28.125,32.5403595554813,1,1,1,0.96875,0.004348768,0.003813593,0.012131708,0.007725273
64,16,91,29.25,33.4514573673555,1,1,1,0.90625,0.003811437,0.004223193,0.013105585,0.0077904855
64,16,92,34.875,39.1008311932112,1,1,1,0.90625,0.003586157,0.00634422,0.012076735,0.009684886
64,16,93,31.5,37.6895210900855,1,1,1,0.9375,0.004176843,0.004284363,0.013051421,0.008657787
64,16,94,28.375,33.2847562707015,1,1,1,0.96875,0.003450881,0.005592927,0.011615396,0.010033181
64,16,95,30.5,34.3037898780878,1,1,1,0.875,0.005844077,0.004053964,0.012916146,0.0078080015
64,16,96,31.875,36.614546289692,1,1,1,1,0.004431496,0.005558435,0.011832861,0.009890629
64,16,97,32,37.729298959827,1,1,1,0.875,0.004380566,0.004553028,0.014669342,0.010228684
64,16,98,29,33.6563515550928,1,1,1,0.96875,0.00436305,0.00331857,0.011399008,0.0067935675
64,16,99,22.125,27.0208253019777,1,1,1,0.90625,0.003703108,0.003402645,0.011697585,0.006948111
64,16,100,23.875,30.1724211822651,1,1,1,1,0.003413425,0.00316982,0.011189627,0.0063683375
64,16,101,27.625,34.4183817167513,1,1,1,0.90625,0.003423125,0.003616877,0.014104255,0.007938831
64,16,102,29.5,33.570820663189,1,1,1,0.9375,0.006905264,0.003935126,0.018968795,0.008182031
64,16,103,32.25,35.7631094844953,1,1,1,0.90625,0.006965627,0.006208944,0.014829948,0.012331792
64,16,104,29.375,34.2873883519874,1,1,1,0.9375,0.003341744,0.003483218,0.013981914,0.0105760355
64,16,105,32.25,38.4610192272644,1,1,1,0.9375,0.003771015,0.003730864,0.013969788,0.007853138
64,16,106,33.375,38.4658939841517,1,1,1,0.9375,0.003799041,0.003737871,0.025543953,0.013609097
64,16,107,25.75,29.6479341607472,1,1,1,0.9375,0.003797155,0.004194629,0.021134016,0.012734116
64,16,108,25.75,30.8990291109608,1,1,1,0.875,0.005279529,0.003943479,0.012829105,0.0081347385
64,16,109,31.125,35.7543703622368,1,1,1,0.9375,0.003653794,0.004215378,0.011881906,0.007539471
64,16,110,22.75,26.4386081328046,1,1,1,0.9375,0.003452498,0.004631715,0.021484062,0.007310149
64,16,111,34.125,37.7044427090496,1,1,1,0.90625,0.003403723,0.003429862,0.011168609,0.0084734665
64,16,112,30.5,34.3547667726038,1,1,1,0.9375,0.003662418,0.003902519,0.012827758,0.01151596
64,16,113,31.5,36.2042815147601,1,1,1,0.9375,0.003342552,0.003432557,0.012500886,0.008284161
64,16,114,30.125,34.2873883519874,1,1,1,0.90625,0.003759159,0.003629003,0.016834024,0.0074004225
64,16,115,27.125,31.1668894822695,1,1,1,0.96875,0.004228852,0.006373593,0.020823313,0.0080645405
64,16,116,34.75,40.8411557133243,1,1,1,0.90625,0.003970966,0.004085761,0.012363994,0.0084145865
64,16,117,19.875,25.5563103753261,1,1,1,0.875,0.004061778,0.005300548,0.018646235,0.011608524
64,16,118,27.5,32.4306953363631,1,1,1,0.96875,0.003775058,0.004753786,0.012587387,0.007872675
64,16,119,32.75,37.5099986670221,1,1,1,0.96875,0.004735731,0.003879614,0.012422739,0.008048372
64,16,120,36.125,40.9649240204349,1,1,1,0.875,0.003396447,0.00383569,0.012982436,0.008125172
64,16,121,35.375,40.9435587119635,1,1,1,0.9375,0.005011942,0.004142351,0.012608137,0.0070630415
64,16,122,28.875,35.3075770904773,1,1,1,0.90625,0.006249096,0.006089567,0.022985301,0.0082352515
64,16,123,30,35.5035209521535,1,1,1,0.90625,0.004163639,0.004770224,0.012715118,0.0086658715
64,16,124,24.75,28.1646942110153,1,1,1,0.96875,0.004722258,0.003690174,0.017233923,0.007468734
64,16,125,28.375,34.2253560974901,1,1,1,1,0.003998721,0.005014367,0.019225334,0.0092960355
64,16,126,26.625,28.9805969572747,1,1,1,0.96875,0.004103546,0.005744911,0.014257046,0.008013206
64,16,127,33.625,39.0592498647888,1,1,1,0.96875,0.003573222,0.004974754,0.013156247,0.007980464
64,16,128,33.875,36.614546289692,1,1,1,1,0.005563824,0.004550334,0.012674427,0.00781905
64,16,129,29.875,34.7473020535408,1,1,1,0.90625,0.004829239,0.003474325,0.01259143,0.0078908645
64,16,130,31.375,36.7780505192975,1,1,1,0.96875,0.003228296,0.004618511,0.01284204,0.0076616775
64,16,131,23.75,30.0499584026334,1,1,1,0.96875,0.004184658,0.003964498,0.012289619,0.0086744945
64,16,132,25.5,31.8433666561813,1,1,1,0.90625,0.003856439,0.003946712,0.013432187,0.007946376
64,16,133,30.125,34.9624798891612,1,1,1,0.84375,0.003660263,0.003754309,0.012798386,0.0079370795
64,16,134,26.875,31.6603063788082,1,1,1,0.9375,0.003859942,0.003440911,0.018001114,0.007927513
64,16,135,32,36.7695526217005,1,1,1,0.9375,0.003844851,0.004707976,0.013303109,0.0080563215
64,16,136,26.25,32.9772648956823,1,1,1,0.9375,0.003531993,0.004081719,0.017968508,0.0081557575
64,16,137,33.5,37.4165738677394,1,1,1,0.90625,0.003536304,0.004134805,0.015200205,0.0080405575
64,16,138,32.25,36.8171155850102,1,1,1,0.9375,0.004974485,0.004291908,0.01239148,0.0087588395
64,16,139,34,40.5801675698857,1,1,1,1,0.003885272,0.006571117,0.021789376,0.007626915
64,16,140,32.375,36.7712523583301,1,1,1,0.875,0.004566233,0.003607176,0.012682242,0.0080561865
64,16,141,29.875,35.7928065398622,1,1,1,0.96875,0.003995757,0.003712001,0.013933947,0.008196987
64,16,142,30,37.0371435183655,1,1,1,0.9375,0.004048304,0.003797424,0.013493897,0.012563135
64,16,143,34.125,38.3585062274328,1,1,1,0.9375,0.003705264,0.005096018,0.012099371,0.0096693915
64,16,144,34.875,39.5363756558438,1,1,1,0.90625,0.005195184,0.004084952,0.012920726,0.011621459
64,16,145,33,37.9110801745347,1,1,1,0.96875,0.003491841,0.005971538,0.014602512,0.0074982415
64,16,146,24.25,30.1247406627841,1,1,1,0.9375,0.004103008,0.003910334,0.013159211,0.007454991
64,16,147,32.75,36.3352445980483,1,1,1,1,0.004061239,0.004046687,0.024467945,0.0118421575
64,16,148,32.5,36.4348734044734,1,1,1,0.90625,0.005962915,0.004105702,0.020751094,0.0066463005
64,16,149,28.875,32.5902592809569,1,1,1,0.9375,0.003367344,0.003962073,0.012229526,0.006933424
64,16,150,35.25,39.6106046406767,1,1,1,0.9375,0.003215361,0.003198654,0.011205256,0.008910957
64,16,151,41.375,44.1885166078247,1,1,1,0.96875,0.003392944,0.003934047,0.019375431,0.008150368
64,16,152,27.875,35.1692337135741,1,1,1,0.96875,0.00340022,0.003463816,0.019053409,0.012867775
64,16,153,30.875,35.9252696579998,1,1,1,0.84375,0.006573812,0.004000877,0.017392104,0.0088103085
64,16,154,29.625,34.115612261837,1,1,1,0.84375,0.004482426,0.004823311,0.013617047,0.008447867
64,16,155,30.5,36.1766499278195,1,1,1,0.9375,0.003426089,0.003762392,0.012078352,0.0127975765
64,16,156,30.125,33.7768411785353,1,1,1,0.9375,0.003287041,0.003669424,0.01234028,0.0072144855
64,16,157,28.875,33.5167868388364,1,1,1,0.90625,0.004245828,0.003643555,0.023141325,0.007917542
64,16,158,30.375,36.0918965974358,1,1,1,0.90625,0.004403471,0.003693677,0.019519868,0.0077888685
64,16,159,37.625,40.1139003339242,1,1,1,0.96875,0.005477323,0.005666494,0.01327185,0.007585686
64,16,160,31,36.4965751817893,1,1,1,0.90625,0.004648422,0.0058015,0.022585131,0.008672608
64,16,161,33.75,38.8651514856176,1,1,1,0.96875,0.00567862,0.003728709,0.011759834,0.0075596815
64,16,162,25.875,30.636987449813,1,1,1,0.9375,0.005892043,0.003879075,0.015834546,0.0088668985
64,16,163,33.5,37.4566416006561,1,1,1,0.9375,0.003697988,0.005173896,0.012692213,0.0109689275
64,16,164,27.75,32.0234289232118,1,1,1,0.9375,0.003591277,0.003787723,0.013127143,0.0095463765
64,16,165,30.625,34.509056782242,1,1,1,0.9375,0.00367131,0.003866679,0.013141964,0.0086334
64,16,166,26.125,32.3129231113497,1,1,1,1,0.003873686,0.003938898,0.012550469,0.0094158165
64,16,167,34.75,40.0967579736816,1,1,1,0.875,0.003846738,0.004041297,0.018826782,0.009162107
64,16,168,35.5,39.2874025611264,1,1,1,0.96875,0.003771285,0.003749728,0.012054369,0.0091041695
64,16,169,32,38.8555015409659,1,1,1,0.8125,0.003564868,0.004613391,0.01294417,0.0094415515
